CODE,Sales_Date,Customer_ID,ID_Producto,PVP,FORMA_PAGO_ID,MOTIVO_VENTA_ID,TIENDA_ID,code_
ID10516,11/11/2022,60368,PB100069,19246,4,1,500,BTIPO15FUEL 1M105CVC4
ID10518,23/02/2021,39924,PB100069,19246,4,1,100,BTIPO15FUEL 1M105CVC4
ID1052,05/05/2018,74219,PA100019,16621,3,1,100,ATIPO15FUEL 1A90CVC44
ID10521,11/07/2021,19437,PB100069,19246,1,1,201,BTIPO15FUEL 1M105CVC4
ID10523,17/02/2023,84784,PB100066,16199,1,1,102,BTIPO15FUEL 1M105CVC23
ID10525,24/03/2023,65211,PB100069,18579,1,2,500,BTIPO15FUEL 1M105CVC4
ID10527,30/05/2021,26724,PB100066,17247,1,1,300,BTIPO15FUEL 1M105CVC23
ID10529,02/10/2023,50847,PB100066,17247,1,1,100,BTIPO15FUEL 1M105CVC23
ID10530,17/05/2023,33954,PB100066,17247,1,1,201,BTIPO15FUEL 1M105CVC23
ID10532,04/12/2018,29129,PB100069,19246,4,1,103,BTIPO15FUEL 1M105CVC4
ID10534,07/08/2022,74355,PB100069,18579,1,1,100,BTIPO15FUEL 1M105CVC4
ID10536,18/02/2023,32235,PB100066,16199,3,1,103,BTIPO15FUEL 1M105CVC23
ID10538,12/02/2023,6665,PB100069,18579,1,2,500,BTIPO15FUEL 1M105CVC4
ID1054,17/11/2021,54542,PA100019,16621,3,1,100,ATIPO15FUEL 1A90CVC44
ID10541,13/09/2022,89042,PB100066,17247,1,1,102,BTIPO15FUEL 1M105CVC23
ID10543,27/12/2023,48024,PB100069,18579,1,1,102,BTIPO15FUEL 1M105CVC4
ID10545,05/03/2023,95360,PB100069,19246,1,1,500,BTIPO15FUEL 1M105CVC4
ID10547,31/10/2023,80916,PB100069,18579,4,1,600,BTIPO15FUEL 1M105CVC4
ID10549,12/05/2023,26592,PB100066,16199,4,1,100,BTIPO15FUEL 1M105CVC23
ID10550,13/01/2018,60099,PB100069,18579,1,1,101,BTIPO15FUEL 1M105CVC4
ID10552,18/11/2021,88061,PB100069,18579,1,1,202,BTIPO15FUEL 1M105CVC4
ID10554,08/06/2021,84717,PB100066,17247,1,2,103,BTIPO15FUEL 1M105CVC23
ID10556,15/12/2022,9980,PB100066,17247,1,1,600,BTIPO15FUEL 1M105CVC23
ID10558,16/12/2018,7288,PB100069,18579,4,1,400,BTIPO15FUEL 1M105CVC4
ID1056,27/05/2022,70989,PA100019,16621,1,1,103,ATIPO15FUEL 1A90CVC44
ID10561,15/02/2023,16651,PB100066,17247,1,1,500,BTIPO15FUEL 1M105CVC23
ID10563,10/11/2019,65179,PB100069,18579,4,1,103,BTIPO15FUEL 1M105CVC4
ID10565,25/04/2021,69892,PB100069,18579,1,1,101,BTIPO15FUEL 1M105CVC4
ID10567,05/12/2023,41475,PB100066,17247,1,1,202,BTIPO15FUEL 1M105CVC23
ID10569,30/12/2021,23980,PB100069,18579,1,1,201,BTIPO15FUEL 1M105CVC4
ID10570,09/10/2022,18270,PB100069,19246,4,2,101,BTIPO15FUEL 1M105CVC4
ID10572,08/09/2022,86159,PB100066,17247,1,1,102,BTIPO15FUEL 1M105CVC23
ID10574,30/05/2019,73941,PB100066,17247,4,1,201,BTIPO15FUEL 1M105CVC23
ID10576,13/06/2021,27171,PB100066,17247,4,1,500,BTIPO15FUEL 1M105CVC23
ID10578,12/04/2023,96121,PB100066,16199,3,1,101,BTIPO15FUEL 1M105CVC23
ID1058,15/07/2020,98179,PA100019,16240,1,1,400,ATIPO15FUEL 1A90CVC44
ID10581,18/06/2018,16520,PB100066,17247,4,1,600,BTIPO15FUEL 1M105CVC23
ID10583,07/05/2018,89766,PB100069,18579,1,1,101,BTIPO15FUEL 1M105CVC4
ID10585,22/02/2022,53670,PB100069,18579,1,1,100,BTIPO15FUEL 1M105CVC4
ID10587,27/03/2023,29379,PB100066,17247,1,1,103,BTIPO15FUEL 1M105CVC23
ID10589,04/02/2021,69864,PB100066,17247,4,1,200,BTIPO15FUEL 1M105CVC23
ID10590,17/03/2023,99356,PB100069,18579,1,1,300,BTIPO15FUEL 1M105CVC4
ID10592,24/06/2021,78146,PB100066,17247,1,2,103,BTIPO15FUEL 1M105CVC23
ID10594,14/06/2023,53276,PB100069,18579,1,2,102,BTIPO15FUEL 1M105CVC4
ID10596,06/01/2022,34657,PB100069,18579,1,1,102,BTIPO15FUEL 1M105CVC4
ID10598,06/07/2022,52324,PB100069,18579,1,1,202,BTIPO15FUEL 1M105CVC4
ID106,18/11/2018,70764,PA100038,14720,3,1,102,ATIPO15FUEL 1M90CVC43
ID10600,21/02/2019,86612,PB100069,18579,1,1,102,BTIPO15FUEL 1M105CVC4
ID10602,15/07/2023,18377,PB100069,18579,1,1,202,BTIPO15FUEL 1M105CVC4
ID10604,06/05/2019,14605,PB100066,17247,4,1,700,BTIPO15FUEL 1M105CVC23
ID10606,13/08/2023,3385,PB100069,18579,3,2,102,BTIPO15FUEL 1M105CVC4
ID10608,03/09/2020,61128,PB100066,16199,1,1,102,BTIPO15FUEL 1M105CVC23
ID1061,01/02/2018,74568,PA100019,16621,3,1,201,ATIPO15FUEL 1A90CVC44
ID10611,27/07/2018,86801,PB100066,17247,1,1,202,BTIPO15FUEL 1M105CVC23
ID10613,21/06/2019,90225,PB100069,18579,4,1,102,BTIPO15FUEL 1M105CVC4
ID10615,31/05/2021,77021,PB100069,18579,3,1,200,BTIPO15FUEL 1M105CVC4
ID10617,17/10/2019,30369,PB100066,17247,1,1,201,BTIPO15FUEL 1M105CVC23
ID10619,22/04/2021,98933,PB100069,18579,4,1,202,BTIPO15FUEL 1M105CVC4
ID10620,28/07/2023,27314,PB100066,16199,4,1,103,BTIPO15FUEL 1M105CVC23
ID10622,07/07/2020,99372,PB100069,18579,4,1,202,BTIPO15FUEL 1M105CVC4
ID10624,23/11/2021,96318,PB100069,18579,4,1,400,BTIPO15FUEL 1M105CVC4
ID10626,01/10/2019,20772,PB100069,18579,1,1,300,BTIPO15FUEL 1M105CVC4
ID10628,01/03/2023,97172,PB100069,18579,1,2,400,BTIPO15FUEL 1M105CVC4
ID1063,21/01/2018,41974,PA100018,17524,3,1,202,ATIPO15FUEL 1A90CVC11
ID10631,27/05/2019,68628,PB100066,17247,1,1,500,BTIPO15FUEL 1M105CVC23
ID10633,24/08/2023,64620,PB100069,18579,4,2,200,BTIPO15FUEL 1M105CVC4
ID10635,20/11/2023,41238,PB100066,16199,4,1,101,BTIPO15FUEL 1M105CVC23
ID10637,10/11/2019,11394,PB100069,18579,4,1,100,BTIPO15FUEL 1M105CVC4
ID10639,14/04/2021,1656,PB100069,18579,1,1,600,BTIPO15FUEL 1M105CVC4
ID10640,22/03/2019,4318,PB100069,18579,4,1,103,BTIPO15FUEL 1M105CVC4
ID10642,02/02/2019,87248,PB100069,18579,2,1,103,BTIPO15FUEL 1M105CVC4
ID10644,07/07/2023,25615,PB100069,18579,1,1,103,BTIPO15FUEL 1M105CVC4
ID10646,02/11/2021,72227,PB100069,18579,4,1,500,BTIPO15FUEL 1M105CVC4
ID10648,26/09/2020,2046,PB100066,16199,1,2,201,BTIPO15FUEL 1M105CVC23
ID1065,10/01/2019,72406,PA100018,17524,4,2,201,ATIPO15FUEL 1A90CVC11
ID10651,31/08/2020,73776,PB100069,18579,4,1,101,BTIPO15FUEL 1M105CVC4
ID10653,10/12/2023,51236,PB100069,18579,1,1,103,BTIPO15FUEL 1M105CVC4
ID10655,14/07/2022,92180,PB100069,18579,1,1,500,BTIPO15FUEL 1M105CVC4
ID10657,08/01/2022,76853,PB100069,18579,1,2,101,BTIPO15FUEL 1M105CVC4
ID10659,17/01/2022,14080,PB100069,18581,1,1,201,BTIPO15FUEL 1M105CVC4
ID10660,23/01/2018,68443,PB100066,16199,1,1,100,BTIPO15FUEL 1M105CVC23
ID10662,24/05/2022,12096,PB100069,18579,4,2,400,BTIPO15FUEL 1M105CVC4
ID10664,30/07/2018,3827,PB100069,19246,4,1,102,BTIPO15FUEL 1M105CVC4
ID10666,23/08/2022,43792,PB100069,18579,4,1,103,BTIPO15FUEL 1M105CVC4
ID10668,22/03/2021,45516,PB100069,19246,1,1,202,BTIPO15FUEL 1M105CVC4
ID1067,17/09/2019,5940,PA100018,17524,4,2,101,ATIPO15FUEL 1A90CVC11
ID10671,30/03/2018,1879,PB100069,18579,1,2,700,BTIPO15FUEL 1M105CVC4
ID10673,20/08/2022,38726,PB100069,18579,4,1,100,BTIPO15FUEL 1M105CVC4
ID10675,02/02/2018,1673,PB100069,18579,4,1,103,BTIPO15FUEL 1M105CVC4
ID10677,04/08/2023,51173,PB100069,18579,4,1,200,BTIPO15FUEL 1M105CVC4
ID10679,03/07/2022,46377,PB100069,18579,4,1,103,BTIPO15FUEL 1M105CVC4
ID10680,25/03/2018,33618,PB100066,16199,4,1,101,BTIPO15FUEL 1M105CVC23
ID10682,28/02/2021,46546,PB100069,18579,1,2,100,BTIPO15FUEL 1M105CVC4
ID10684,15/09/2018,9516,PB100069,18579,1,1,200,BTIPO15FUEL 1M105CVC4
ID10686,23/06/2023,25357,PB100069,18579,4,1,101,BTIPO15FUEL 1M105CVC4
ID10688,25/03/2023,27534,PB100069,18579,1,1,100,BTIPO15FUEL 1M105CVC4
ID1069,08/07/2019,38735,PA100018,17524,3,1,201,ATIPO15FUEL 1A90CVC11
ID10691,03/03/2023,55823,PB100069,18579,1,2,103,BTIPO15FUEL 1M105CVC4
ID10693,03/09/2021,70075,PB100066,17247,3,1,500,BTIPO15FUEL 1M105CVC23
ID10695,12/10/2021,72355,PB100066,16199,1,1,101,BTIPO15FUEL 1M105CVC23
ID10697,07/11/2022,57336,PB100069,18579,1,1,202,BTIPO15FUEL 1M105CVC4
ID10699,10/01/2021,75800,PB100069,18579,4,1,600,BTIPO15FUEL 1M105CVC4
ID1070,27/01/2022,57846,PA100018,17524,3,1,202,ATIPO15FUEL 1A90CVC11
ID10701,30/06/2019,11085,PB100069,18579,4,1,101,BTIPO15FUEL 1M105CVC4
ID10703,08/01/2023,95113,PB100069,18579,4,1,102,BTIPO15FUEL 1M105CVC4
ID10705,27/12/2022,45831,PB100069,18579,4,1,101,BTIPO15FUEL 1M105CVC4
ID10707,09/05/2021,58908,PB100069,18579,4,1,103,BTIPO15FUEL 1M105CVC4
ID10709,28/09/2023,18350,PB100066,17247,1,2,100,BTIPO15FUEL 1M105CVC23
ID10710,10/07/2023,3226,PB100069,18579,1,1,202,BTIPO15FUEL 1M105CVC4
ID10712,22/10/2019,99306,PB100066,17247,1,1,100,BTIPO15FUEL 1M105CVC23
ID10714,12/07/2023,92967,PB100069,19246,2,1,500,BTIPO15FUEL 1M105CVC4
ID10716,01/02/2023,32883,PB100066,17247,1,1,100,BTIPO15FUEL 1M105CVC23
ID10718,26/04/2021,73747,PB100069,18579,1,1,101,BTIPO15FUEL 1M105CVC4
ID1072,26/04/2022,48138,PA100018,17524,1,1,300,ATIPO15FUEL 1A90CVC11
ID10721,16/01/2023,77232,PB100069,18579,1,1,103,BTIPO15FUEL 1M105CVC4
ID10723,10/06/2020,50778,PB100069,18579,4,1,103,BTIPO15FUEL 1M105CVC4
ID10725,15/11/2023,38181,PB100069,18579,4,1,101,BTIPO15FUEL 1M105CVC4
ID10727,21/08/2018,54182,PB100069,18579,4,1,100,BTIPO15FUEL 1M105CVC4
ID10729,03/05/2023,86614,PB100069,18579,4,1,600,BTIPO15FUEL 1M105CVC4
ID10730,26/03/2022,81186,PB100069,18579,4,2,101,BTIPO15FUEL 1M105CVC4
ID10732,30/09/2021,25865,PB100069,18579,1,1,700,BTIPO15FUEL 1M105CVC4
ID10734,24/11/2019,28292,PB100069,18579,1,1,103,BTIPO15FUEL 1M105CVC4
ID10736,24/02/2019,29247,PB100069,18579,3,1,400,BTIPO15FUEL 1M105CVC4
ID10738,02/09/2019,16643,PB100069,18579,3,1,101,BTIPO15FUEL 1M105CVC4
ID1074,27/01/2023,78842,PA100018,17524,4,1,100,ATIPO15FUEL 1A90CVC11
ID10741,06/10/2022,36178,PB100069,18579,4,1,200,BTIPO15FUEL 1M105CVC4
ID10743,07/09/2022,7167,PB100066,17247,2,2,300,BTIPO15FUEL 1M105CVC23
ID10745,16/02/2022,68966,PB100069,19246,1,2,200,BTIPO15FUEL 1M105CVC4
ID10747,06/10/2019,37283,PB100069,19246,1,2,102,BTIPO15FUEL 1M105CVC4
ID10749,19/01/2021,26413,PB100069,18579,2,1,201,BTIPO15FUEL 1M105CVC4
ID10750,06/05/2020,28547,PB100069,18579,1,1,102,BTIPO15FUEL 1M105CVC4
ID10752,03/11/2023,60343,PB100069,18579,3,1,102,BTIPO15FUEL 1M105CVC4
ID10754,30/09/2020,13585,PB100069,18579,1,2,600,BTIPO15FUEL 1M105CVC4
ID10756,15/01/2021,47547,PB100069,18579,1,1,300,BTIPO15FUEL 1M105CVC4
ID10758,04/09/2021,73132,PB100066,17247,1,1,100,BTIPO15FUEL 1M105CVC23
ID1076,17/08/2022,29315,PA100018,17524,3,2,201,ATIPO15FUEL 1A90CVC11
ID10761,04/10/2020,86917,PB100069,18579,2,1,600,BTIPO15FUEL 1M105CVC4
ID10763,06/11/2022,35109,PB100069,18579,4,1,102,BTIPO15FUEL 1M105CVC4
ID10765,08/11/2021,79001,PB100069,18579,4,1,200,BTIPO15FUEL 1M105CVC4
ID10767,02/12/2022,21438,PB100066,16199,1,1,101,BTIPO15FUEL 1M105CVC23
ID10769,24/10/2021,65430,PB100070,18275,1,1,700,BTIPO15FUEL 1M105CVC43
ID10770,05/05/2019,7480,PB100070,18275,4,1,100,BTIPO15FUEL 1M105CVC43
ID10772,18/11/2023,40682,PB100070,18275,4,1,201,BTIPO15FUEL 1M105CVC43
ID10774,22/05/2022,4409,PB100070,18275,3,1,200,BTIPO15FUEL 1M105CVC43
ID10776,13/11/2023,21851,PB100070,18275,1,1,103,BTIPO15FUEL 1M105CVC43
ID10778,17/09/2021,19734,PB100068,17550,1,1,400,BTIPO15FUEL 1M105CVC35
ID1078,11/09/2018,53911,PA100018,17524,1,1,102,ATIPO15FUEL 1A90CVC11
ID10781,12/04/2022,52109,PB100070,18275,3,1,102,BTIPO15FUEL 1M105CVC43
ID10783,18/04/2022,62762,PB100070,18275,1,1,200,BTIPO15FUEL 1M105CVC43
ID10785,29/07/2023,60415,PB100070,18275,1,1,700,BTIPO15FUEL 1M105CVC43
ID10787,22/04/2021,51313,PB100070,18299,1,1,101,BTIPO15FUEL 1M105CVC43
ID10789,26/02/2019,61756,PB100070,18275,4,1,100,BTIPO15FUEL 1M105CVC43
ID10790,21/10/2021,39677,PB100068,17550,1,1,202,BTIPO15FUEL 1M105CVC35
ID10792,28/12/2018,36586,PB100068,17512,2,1,103,BTIPO15FUEL 1M105CVC35
ID10794,07/09/2022,36702,PB100070,18299,1,2,103,BTIPO15FUEL 1M105CVC43
ID10796,17/03/2022,23211,PB100068,17512,1,1,100,BTIPO15FUEL 1M105CVC35
ID10798,07/01/2021,9093,PB100066,16199,4,1,103,BTIPO15FUEL 1M105CVC23
ID108,24/02/2018,76515,PA100039,15195,1,1,600,ATIPO15FUEL 1M90CVC44
ID10800,22/06/2019,8663,PB100070,18275,4,1,102,BTIPO15FUEL 1M105CVC43
ID10802,14/02/2018,81949,PB100068,17550,1,2,500,BTIPO15FUEL 1M105CVC35
ID10804,26/09/2022,39385,PB100068,17550,2,1,300,BTIPO15FUEL 1M105CVC35
ID10806,27/02/2022,46497,PB100068,17512,1,1,100,BTIPO15FUEL 1M105CVC35
ID10808,06/03/2021,47368,PB100068,17512,4,1,201,BTIPO15FUEL 1M105CVC35
ID1081,02/08/2023,80571,PA100019,16621,3,1,201,ATIPO15FUEL 1A90CVC44
ID10811,25/05/2019,46731,PB100068,17512,4,1,101,BTIPO15FUEL 1M105CVC35
ID10813,18/07/2022,9469,PB100068,17550,4,1,103,BTIPO15FUEL 1M105CVC35
ID10815,28/05/2022,2164,PB100066,16238,1,1,400,BTIPO15FUEL 1M105CVC23
ID10817,07/08/2019,47735,PB100066,16199,4,1,500,BTIPO15FUEL 1M105CVC23
ID10819,19/01/2022,42764,PB100070,18275,4,1,202,BTIPO15FUEL 1M105CVC43
ID10820,01/07/2023,19922,PB100070,18275,1,1,103,BTIPO15FUEL 1M105CVC43
ID10822,17/10/2021,58449,PB100070,18275,4,1,300,BTIPO15FUEL 1M105CVC43
ID10824,18/01/2018,857,PB100070,18275,1,1,103,BTIPO15FUEL 1M105CVC43
ID10826,28/09/2021,91535,PB100068,17512,1,1,102,BTIPO15FUEL 1M105CVC35
ID10828,20/08/2021,59127,PB100070,18275,4,1,201,BTIPO15FUEL 1M105CVC43
ID1083,16/11/2022,30129,PA100019,16240,3,1,400,ATIPO15FUEL 1A90CVC44
ID10831,05/12/2019,1004,PB100070,18275,1,1,102,BTIPO15FUEL 1M105CVC43
ID10833,01/03/2023,25142,PB100066,16199,4,1,200,BTIPO15FUEL 1M105CVC23
ID10835,30/05/2023,30163,PB100068,17512,4,2,600,BTIPO15FUEL 1M105CVC35
ID10837,19/01/2021,47722,PB100067,17036,4,1,202,BTIPO15FUEL 1M105CVC34
ID10839,31/03/2021,36420,PB100070,18275,2,1,102,BTIPO15FUEL 1M105CVC43
ID10840,28/12/2023,52769,PB100068,17512,4,2,101,BTIPO15FUEL 1M105CVC35
ID10842,21/03/2021,9356,PB100067,17036,1,1,103,BTIPO15FUEL 1M105CVC34
ID10844,05/04/2022,86126,PB100070,18299,1,2,500,BTIPO15FUEL 1M105CVC43
ID10846,29/01/2021,21212,PB100070,18299,1,1,202,BTIPO15FUEL 1M105CVC43
ID10848,21/07/2022,6196,PB100070,18275,3,1,102,BTIPO15FUEL 1M105CVC43
ID1085,25/04/2022,72751,PA100019,16621,3,1,200,ATIPO15FUEL 1A90CVC44
ID10851,02/03/2022,10165,PB100066,16199,4,1,202,BTIPO15FUEL 1M105CVC23
ID10853,11/10/2022,41861,PB100070,18275,1,1,102,BTIPO15FUEL 1M105CVC43
ID10855,30/01/2023,84722,PB100068,17550,3,1,100,BTIPO15FUEL 1M105CVC35
ID10857,25/02/2021,46838,PB100066,16199,4,1,300,BTIPO15FUEL 1M105CVC23
ID10859,13/01/2018,99504,PB100068,17512,4,2,103,BTIPO15FUEL 1M105CVC35
ID10860,02/06/2019,41249,PB100067,17036,4,1,400,BTIPO15FUEL 1M105CVC34
ID10862,21/03/2019,34300,PB100070,18275,4,2,400,BTIPO15FUEL 1M105CVC43
ID10864,13/06/2019,86116,PB100066,16199,4,1,103,BTIPO15FUEL 1M105CVC23
ID10866,03/08/2018,39174,PB100068,17550,2,1,100,BTIPO15FUEL 1M105CVC35
ID10868,02/11/2020,97561,PB100070,18299,1,1,400,BTIPO15FUEL 1M105CVC43
ID1087,10/04/2021,44522,PA100018,17524,3,1,100,ATIPO15FUEL 1A90CVC11
ID10871,16/08/2022,61632,PB100066,16199,3,2,200,BTIPO15FUEL 1M105CVC23
ID10873,07/01/2022,75634,PB100068,17512,4,1,103,BTIPO15FUEL 1M105CVC35
ID10875,18/12/2021,71321,PB100068,17550,1,1,300,BTIPO15FUEL 1M105CVC35
ID10877,16/05/2019,78262,PB100068,17550,1,1,400,BTIPO15FUEL 1M105CVC35
ID10879,15/04/2022,49161,PB100068,17550,1,1,100,BTIPO15FUEL 1M105CVC35
ID10880,01/09/2019,54500,PB100068,17550,1,1,102,BTIPO15FUEL 1M105CVC35
ID10882,04/05/2021,1062,PB100068,17512,2,1,100,BTIPO15FUEL 1M105CVC35
ID10884,31/07/2023,13688,PB100068,17550,2,1,700,BTIPO15FUEL 1M105CVC35
ID10886,12/11/2022,64699,PB100068,17512,1,1,101,BTIPO15FUEL 1M105CVC35
ID10888,18/03/2019,73730,PB100070,18275,1,1,201,BTIPO15FUEL 1M105CVC43
ID1089,18/02/2021,77933,PA100018,17524,1,1,100,ATIPO15FUEL 1A90CVC11
ID10891,11/08/2019,59180,PB100068,17512,4,1,100,BTIPO15FUEL 1M105CVC35
ID10893,15/06/2020,81204,PB100068,17550,1,2,201,BTIPO15FUEL 1M105CVC35
ID10895,26/08/2023,12932,PB100070,18299,1,1,101,BTIPO15FUEL 1M105CVC43
ID10897,24/02/2023,60076,PB100068,17550,2,2,100,BTIPO15FUEL 1M105CVC35
ID10899,16/01/2019,58055,PB100068,17512,4,1,400,BTIPO15FUEL 1M105CVC35
ID1090,25/02/2022,71358,PA100018,17143,1,2,700,ATIPO15FUEL 1A90CVC11
ID10901,12/09/2020,77124,PB100067,17081,1,1,102,BTIPO15FUEL 1M105CVC34
ID10903,05/10/2019,33767,PB100068,17512,3,1,300,BTIPO15FUEL 1M105CVC35
ID10905,28/01/2019,64105,PB100068,17550,1,1,102,BTIPO15FUEL 1M105CVC35
ID10907,02/07/2022,27799,PB100068,17512,1,1,100,BTIPO15FUEL 1M105CVC35
ID10909,15/10/2018,53227,PB100066,16199,4,1,103,BTIPO15FUEL 1M105CVC23
ID10910,20/05/2018,433,PB100068,17512,3,1,300,BTIPO15FUEL 1M105CVC35
ID10912,09/10/2023,81924,PB100068,17550,4,2,500,BTIPO15FUEL 1M105CVC35
ID10914,01/01/2022,73083,PB100068,17550,4,2,500,BTIPO15FUEL 1M105CVC35
ID10916,31/03/2023,40811,PB100068,17512,1,2,300,BTIPO15FUEL 1M105CVC35
ID10918,09/02/2022,59446,PB100068,17512,1,1,400,BTIPO15FUEL 1M105CVC35
ID1092,07/04/2023,28680,PA100019,16621,1,1,500,ATIPO15FUEL 1A90CVC44
ID10921,02/03/2018,14424,PB100068,17550,1,1,202,BTIPO15FUEL 1M105CVC35
ID10923,23/02/2021,47404,PB100068,17512,1,1,600,BTIPO15FUEL 1M105CVC35
ID10925,27/04/2023,43884,PB100068,17512,1,2,101,BTIPO15FUEL 1M105CVC35
ID10927,21/07/2022,34013,PB100068,17512,3,1,700,BTIPO15FUEL 1M105CVC35
ID10929,24/12/2020,92344,PB100068,17550,2,1,100,BTIPO15FUEL 1M105CVC35
ID10930,23/06/2018,17720,PB100068,17512,1,1,101,BTIPO15FUEL 1M105CVC35
ID10932,08/09/2021,17158,PB100068,17512,1,1,202,BTIPO15FUEL 1M105CVC35
ID10934,04/04/2021,12239,PB100068,17512,1,1,700,BTIPO15FUEL 1M105CVC35
ID10936,25/05/2019,57936,PB100070,18275,1,1,200,BTIPO15FUEL 1M105CVC43
ID10938,20/03/2018,69467,PB100068,17550,1,1,202,BTIPO15FUEL 1M105CVC35
ID1094,05/03/2023,80600,PA100019,16240,3,1,101,ATIPO15FUEL 1A90CVC44
ID10941,11/09/2021,47259,PB100068,17550,2,2,103,BTIPO15FUEL 1M105CVC35
ID10943,29/09/2022,76805,PB100068,17512,1,2,400,BTIPO15FUEL 1M105CVC35
ID10945,30/12/2022,66471,PB100068,17550,1,1,102,BTIPO15FUEL 1M105CVC35
ID10947,20/11/2022,74944,PB100068,17550,2,1,102,BTIPO15FUEL 1M105CVC35
ID10949,18/03/2019,35185,PB100070,18275,1,1,100,BTIPO15FUEL 1M105CVC43
ID10950,03/11/2019,7752,PB100067,17036,1,1,700,BTIPO15FUEL 1M105CVC34
ID10952,20/08/2022,11057,PB100067,17036,1,1,700,BTIPO15FUEL 1M105CVC34
ID10954,01/11/2021,22285,PB100068,17512,1,1,700,BTIPO15FUEL 1M105CVC35
ID10956,01/04/2019,53406,PB100067,17036,2,1,201,BTIPO15FUEL 1M105CVC34
ID10958,15/11/2019,62742,PB100068,17550,3,1,200,BTIPO15FUEL 1M105CVC35
ID1096,20/02/2019,84633,PA100018,17143,4,1,200,ATIPO15FUEL 1A90CVC11
ID10961,01/12/2023,18949,PB100068,17550,1,1,201,BTIPO15FUEL 1M105CVC35
ID10963,29/06/2023,82798,PB100066,16199,1,1,102,BTIPO15FUEL 1M105CVC23
ID10965,09/04/2021,4233,PB100068,17512,1,1,103,BTIPO15FUEL 1M105CVC35
ID10967,25/07/2019,20871,PB100068,17550,1,1,100,BTIPO15FUEL 1M105CVC35
ID10969,11/01/2019,79109,PB100070,18275,1,2,500,BTIPO15FUEL 1M105CVC43
ID10970,17/07/2018,33205,PB100068,17550,1,2,201,BTIPO15FUEL 1M105CVC35
ID10972,12/12/2018,25740,PB100068,17512,1,1,102,BTIPO15FUEL 1M105CVC35
ID10974,31/05/2021,369,PB100070,18275,1,1,103,BTIPO15FUEL 1M105CVC43
ID10976,22/03/2021,62408,PB100068,17550,1,1,102,BTIPO15FUEL 1M105CVC35
ID10978,27/08/2019,4195,PB100068,17512,1,2,101,BTIPO15FUEL 1M105CVC35
ID1098,21/12/2018,77251,PA100019,16621,1,1,103,ATIPO15FUEL 1A90CVC44
ID10981,05/05/2021,97785,PB100070,18275,1,1,101,BTIPO15FUEL 1M105CVC43
ID10983,24/10/2019,18729,PB100070,18275,1,1,400,BTIPO15FUEL 1M105CVC43
ID10985,28/11/2023,88398,PB100070,18275,1,1,200,BTIPO15FUEL 1M105CVC43
ID10987,17/02/2021,71788,PB100068,17550,1,1,101,BTIPO15FUEL 1M105CVC35
ID10989,08/02/2023,43365,PB100068,17512,1,1,100,BTIPO15FUEL 1M105CVC35
ID10990,05/11/2023,57711,PB100070,18275,1,2,200,BTIPO15FUEL 1M105CVC43
ID10992,24/01/2019,1151,PB100070,18275,4,1,102,BTIPO15FUEL 1M105CVC43
ID10994,18/04/2021,87594,PB100070,18275,1,1,101,BTIPO15FUEL 1M105CVC43
ID10996,30/11/2018,87654,PB100066,16199,4,1,200,BTIPO15FUEL 1M105CVC23
ID10998,22/07/2018,13124,PB100068,17550,1,1,100,BTIPO15FUEL 1M105CVC35
ID11,22/12/2018,6255,PA100040,15480,3,1,101,ATIPO15FUEL 1M90CVC45
ID1100,07/06/2023,76068,PA100019,16621,3,1,100,ATIPO15FUEL 1A90CVC44
ID11001,30/10/2021,17752,PB100068,17550,1,1,101,BTIPO15FUEL 1M105CVC35
ID11003,04/10/2022,59217,PB100070,18299,1,1,101,BTIPO15FUEL 1M105CVC43
ID11005,29/04/2022,19845,PB100066,16238,1,1,200,BTIPO15FUEL 1M105CVC23
ID11007,27/11/2021,58204,PB100068,17512,4,1,200,BTIPO15FUEL 1M105CVC35
ID11009,07/12/2022,36388,PB100070,18299,1,1,500,BTIPO15FUEL 1M105CVC43
ID11010,05/01/2018,99432,PB100070,18299,1,1,500,BTIPO15FUEL 1M105CVC43
ID11012,13/05/2023,11161,PB100068,17550,1,1,103,BTIPO15FUEL 1M105CVC35
ID11014,17/05/2021,86431,PB100070,18299,1,2,101,BTIPO15FUEL 1M105CVC43
ID11016,14/01/2020,86705,PB100066,16199,1,1,400,BTIPO15FUEL 1M105CVC23
ID11018,14/09/2020,96299,PB100067,17036,1,1,500,BTIPO15FUEL 1M105CVC34
ID1102,29/03/2022,53985,PA100018,17524,1,2,100,ATIPO15FUEL 1A90CVC11
ID11021,27/06/2021,72980,PB100068,17512,2,2,100,BTIPO15FUEL 1M105CVC35
ID11023,28/10/2021,87566,PB100068,17512,2,2,600,BTIPO15FUEL 1M105CVC35
ID11025,10/01/2023,62572,PB100070,18299,1,1,103,BTIPO15FUEL 1M105CVC43
ID11027,27/01/2023,86912,PB100070,18299,2,2,400,BTIPO15FUEL 1M105CVC43
ID11029,09/12/2023,45023,PB100070,18299,1,2,100,BTIPO15FUEL 1M105CVC43
ID11030,27/02/2021,60274,PB100067,17081,2,2,700,BTIPO15FUEL 1M105CVC34
ID11032,31/07/2018,73328,PB100068,17550,3,1,200,BTIPO15FUEL 1M105CVC35
ID11034,01/02/2020,72548,PB100067,17036,1,1,400,BTIPO15FUEL 1M105CVC34
ID11036,03/03/2023,71399,PB100068,17550,1,1,103,BTIPO15FUEL 1M105CVC35
